survey,iso_code3,country,year,group,category,comp_prim_v2_m,comp_lowsec_v2_m,comp_upsec_v2_m
MICS,IRQ,Iraq,2006,location,urban,66.93544006347656,37.92379760742188,24.06451606750488
MICS,IRQ,Iraq,2006,sex,female,56.53542709350586,26.67733383178711,18.41388893127441
MICS,IRQ,Iraq,2006,sex,male,62.65068054199219,34.51948165893555,19.58486366271973
MICS,IRQ,Iraq,2006,total,total,59.63299942016602,30.66251564025879,19.02656555175781
MICS,IRQ,Iraq,2011,location,rural,51.13437271118164,20.56897163391113,8.639139175415039
MICS,IRQ,Iraq,2011,location,urban,72.0118408203125,39.14960098266602,22.24782180786133
MICS,IRQ,Iraq,2011,poorest by sex,poorest female,28.86204719543457,6.765682220458984,4.022661209106445
MICS,IRQ,Iraq,2011,poorest by sex,poorest male,48.70708084106445,16.76360321044922,6.375686645507813
MICS,IRQ,Iraq,2011,sex,female,62.24474334716797,33.86202621459961,18.01641273498535
MICS,IRQ,Iraq,2011,sex,male,68.43679809570313,33.24828338623047,18.97496604919434
MICS,IRQ,Iraq,2011,total,total,65.42885589599609,33.54412460327148,18.51568222045898
MICS,IRQ,Iraq,2011,wealth,quintile 1,39.01137924194336,11.92765808105469,5.205098628997803
MICS,IRQ,Iraq,2011,wealth,quintile 2,57.74314880371094,22.5594654083252,7.930618286132813
MICS,IRQ,Iraq,2011,wealth,quintile 3,65.05296325683594,26.82839012145996,11.7915096282959
MICS,IRQ,Iraq,2011,wealth,quintile 4,75.58393096923828,37.63923263549805,17.84053230285645
MICS,IRQ,Iraq,2011,wealth,quintile 5,88.67208862304688,63.38614654541016,40.36479187011719
MICS,IRQ,Iraq,2018,location,rural,68.80205535888672,38.3748893737793,24.10981750488281
MICS,IRQ,Iraq,2018,location,urban,79.09771728515625,50.30552291870117,29.84471702575684
MICS,IRQ,Iraq,2018,poorest by sex,poorest female,44.73389053344727,19.39356231689453,9.876224517822266
MICS,IRQ,Iraq,2018,poorest by sex,poorest male,61.84853363037109,26.08904457092285,11.12861633300781
MICS,IRQ,Iraq,2018,sex,female,73.19659423828125,46.61669158935547,31.08393478393555
MICS,IRQ,Iraq,2018,sex,male,77.94347381591797,46.25171279907227,25.26451683044434
MICS,IRQ,Iraq,2018,total,total,75.67041778564453,46.42936325073242,28.00611305236816
MICS,IRQ,Iraq,2018,wealth,quintile 1,54.04265594482422,23.05621528625488,10.52466773986816
MICS,IRQ,Iraq,2018,wealth,quintile 2,68.42985534667969,35.52702331542969,19.69426918029785
MICS,IRQ,Iraq,2018,wealth,quintile 3,76.87191009521484,41.13655090332031,20.93574142456055
MICS,IRQ,Iraq,2018,wealth,quintile 4,86.56989288330078,56.74800109863281,39.17987060546875
MICS,IRQ,Iraq,2018,wealth,quintile 5,92.51297760009766,72.71155548095703,46.10835266113281
EU-SILC,ISL,Iceland,2005,location,intermediate or densely populated area,100,99.61757659912109,65.73057556152344
EU-SILC,ISL,Iceland,2005,location,thinly populated area,100,98.82456970214844,52.59584808349609
EU-SILC,ISL,Iceland,2005,sex,female,100,99.82674407958984,68.45866394042969
EU-SILC,ISL,Iceland,2005,sex,male,100,98.83282470703125,56.15624618530273
EU-SILC,ISL,Iceland,2005,total,total,100,99.32649993896484,62.01334762573242
EU-SILC,ISL,Iceland,2005,wealth,quintile 3,100,98.39558410644531,81.82066345214844
EU-SILC,ISL,Iceland,2005,wealth,quintile 4,100,99.14521789550781,45.11015319824219
EU-SILC,ISL,Iceland,2005,wealth,quintile 5,100,99.72364044189453,67.74042510986328
EU-SILC,ISL,Iceland,2007,location,intermediate or densely populated area,100,99.68404388427734,65.45108795166016
EU-SILC,ISL,Iceland,2007,location,thinly populated area,100,100,61.08154678344727
EU-SILC,ISL,Iceland,2007,sex,female,100,100,67.23664093017578
EU-SILC,ISL,Iceland,2007,sex,male,100,99.60320281982422,60.93878173828125
EU-SILC,ISL,Iceland,2007,total,total,100,99.79553985595703,64.06245422363281
EU-SILC,ISL,Iceland,2007,wealth,quintile 4,100,100,65.18218231201172
EU-SILC,ISL,Iceland,2007,wealth,quintile 5,100,99.69401550292969,62.07222366333008
EU-SILC,ISL,Iceland,2009,location,intermediate or densely populated area,100,99.45699310302734,73.51938629150391
EU-SILC,ISL,Iceland,2009,location,thinly populated area,100,99.44696044921875,53.42125701904297
EU-SILC,ISL,Iceland,2009,sex,female,100,100,68.35549926757813
EU-SILC,ISL,Iceland,2009,sex,male,100,98.91547393798828,65.88889312744141
EU-SILC,ISL,Iceland,2009,total,total,100,99.45307922363281,67.04489898681641
EU-SILC,ISL,Iceland,2009,wealth,quintile 3,100,100,67.44060516357422
EU-SILC,ISL,Iceland,2009,wealth,quintile 4,100,100,61.06298446655273
EU-SILC,ISL,Iceland,2009,wealth,quintile 5,100,98.53289031982422,73.98426818847656
EU-SILC,ISL,Iceland,2011,location,intermediate or densely populated area,100,99.61086273193359,70.61696624755859
EU-SILC,ISL,Iceland,2011,location,thinly populated area,100,99.25434875488281,49.10725784301758
EU-SILC,ISL,Iceland,2011,sex,female,100,99.4461669921875,73.76515197753906
EU-SILC,ISL,Iceland,2011,sex,male,100,99.51416778564453,54.41670989990234
EU-SILC,ISL,Iceland,2011,total,total,100,99.48075866699219,63.74382781982422
EU-SILC,ISL,Iceland,2011,wealth,quintile 3,100,99.40090942382813,62.61978149414063
EU-SILC,ISL,Iceland,2011,wealth,quintile 4,100,100,57.29172897338867
EU-SILC,ISL,Iceland,2011,wealth,quintile 5,100,98.19451904296875,65.03044891357422
EU-SILC,ISL,Iceland,2013,location,intermediate or densely populated area,100,99.70380401611328,71.13180541992188
EU-SILC,ISL,Iceland,2013,location,thinly populated area,100,100,47.58781051635742
EU-SILC,ISL,Iceland,2013,sex,female,100,99.60890197753906,73.44247436523438
EU-SILC,ISL,Iceland,2013,sex,male,100,100,56.45574188232422
EU-SILC,ISL,Iceland,2013,total,total,100,99.807373046875,64.41513061523438
EU-SILC,ISL,Iceland,2013,wealth,quintile 3,100,100,62.85337066650391
EU-SILC,ISL,Iceland,2013,wealth,quintile 4,100,100,61.67770004272461
EU-SILC,ISL,Iceland,2013,wealth,quintile 5,100,99.44475555419922,66.42478942871094
EU-SILC,ISL,Iceland,2015,location,intermediate or densely populated area,100,100,69.83902740478516
EU-SILC,ISL,Iceland,2015,location,thinly populated area,100,100,45.04717254638672
EU-SILC,ISL,Iceland,2015,sex,female,100,100,80.91557312011719
EU-SILC,ISL,Iceland,2015,sex,male,100,100,55.16770553588867
EU-SILC,ISL,Iceland,2015,total,total,100,100,67.22454071044922
EU-SILC,ISL,Iceland,2015,wealth,quintile 4,100,100,56.49251174926758
EU-SILC,ISL,Iceland,2015,wealth,quintile 5,100,100,75.92833709716797
HES,ISR,Israel,2012,location,rural,100,100,91.64416
HES,ISR,Israel,2012,location,urban,99.9429,97.94108,87.81476000000001
HES,ISR,Israel,2012,poorest by sex,poorest female,100,100,89.46519000000001
HES,ISR,Israel,2012,poorest by sex,poorest male,100,91.93911,70.75188
HES,ISR,Israel,2012,sex,female,100,99.35826,92.71277000000001
HES,ISR,Israel,2012,sex,male,99.89536,96.9258,83.32135000000001
HES,ISR,Israel,2012,total,total,99.94691,98.06501,88.08550000000001
HES,ISR,Israel,2012,wealth,quintile 1,100,95.40125999999999,81.71770000000001
HES,ISR,Israel,2012,wealth,quintile 2,99.7702,99.25085,82.99423
HES,ISR,Israel,2012,wealth,quintile 3,100,99.0406,87.99164
HES,ISR,Israel,2012,wealth,quintile 4,100,97.60955,92.78937000000001
HES,ISR,Israel,2012,wealth,quintile 5,100,100,95.96035000000001
EU-SILC,ITA,Italy,2005,location,intermediate or densely populated area,,98.84895324707031,72.57347869873047
EU-SILC,ITA,Italy,2005,location,thinly populated area,100,99.58137512207031,69.77256774902344
EU-SILC,ITA,Italy,2005,poorest by sex,poorest female,100,100,41.48490142822266
EU-SILC,ITA,Italy,2005,poorest by sex,poorest male,100,99.35622406005859,42.61976623535156
EU-SILC,ITA,Italy,2005,sex,female,,98.96442413330078,75.60431671142578
EU-SILC,ITA,Italy,2005,sex,male,,98.95367431640625,68.68936157226563
EU-SILC,ITA,Italy,2005,total,total,,98.95884704589844,72.09436798095703
EU-SILC,ITA,Italy,2005,wealth,quintile 1,100,99.70342254638672,42.11825561523438
EU-SILC,ITA,Italy,2005,wealth,quintile 2,100,99.49708557128906,70.86068725585938
EU-SILC,ITA,Italy,2005,wealth,quintile 3,,98.15443420410156,69.59297943115234
EU-SILC,ITA,Italy,2005,wealth,quintile 4,100,99.20514678955078,77.68345642089844
EU-SILC,ITA,Italy,2005,wealth,quintile 5,100,99.41880035400391,89.67721557617188
EU-SILC,ITA,Italy,2007,location,intermediate or densely populated area,,98.55950927734375,75.6534423828125
EU-SILC,ITA,Italy,2007,location,thinly populated area,100,99.37729644775391,77.29425048828125
EU-SILC,ITA,Italy,2007,poorest by sex,poorest female,100,100,55.99908065795898
EU-SILC,ITA,Italy,2007,poorest by sex,poorest male,100,100,59.44553756713867
EU-SILC,ITA,Italy,2007,sex,female,100,99.38143157958984,78.77090454101563
EU-SILC,ITA,Italy,2007,sex,male,,98.09569549560547,73.2103271484375
EU-SILC,ITA,Italy,2007,total,total,,98.69258880615234,75.92456817626953
EU-SILC,ITA,Italy,2007,wealth,quintile 1,100,100,57.65156555175781
EU-SILC,ITA,Italy,2007,wealth,quintile 2,,98.95188903808594,64.49912261962891
EU-SILC,ITA,Italy,2007,wealth,quintile 3,,97.44472503662109,77.41083526611328
EU-SILC,ITA,Italy,2007,wealth,quintile 4,100,99.73184204101563,81.39456176757813
EU-SILC,ITA,Italy,2007,wealth,quintile 5,100,99.34578704833984,88.30870056152344
EU-SILC,ITA,Italy,2009,location,intermediate or densely populated area,,97.23707580566406,76.96337890625
EU-SILC,ITA,Italy,2009,location,thinly populated area,,96.66068267822266,78.15361785888672
EU-SILC,ITA,Italy,2009,poorest by sex,poorest female,,89.29635620117188,66.15122222900391
EU-SILC,ITA,Italy,2009,poorest by sex,poorest male,,85.09341430664063,58.02394104003906
EU-SILC,ITA,Italy,2009,sex,female,,97.57423400878906,81.44496154785156
EU-SILC,ITA,Italy,2009,sex,male,,96.78085327148438,73.06732177734375
EU-SILC,ITA,Italy,2009,total,total,,97.14543151855469,77.17167663574219
EU-SILC,ITA,Italy,2009,wealth,quintile 1,,87.31570434570313,62.97074127197266
EU-SILC,ITA,Italy,2009,wealth,quintile 2,,97.01364898681641,69.23944091796875
EU-SILC,ITA,Italy,2009,wealth,quintile 3,,96.99101257324219,78.25662231445313
EU-SILC,ITA,Italy,2009,wealth,quintile 4,100,99.47766876220703,77.00456237792969
EU-SILC,ITA,Italy,2009,wealth,quintile 5,100,99.27641296386719,89.16256713867188
EU-SILC,ITA,Italy,2011,location,intermediate or densely populated area,,98.88859558105469,82.49844360351563
EU-SILC,ITA,Italy,2011,location,thinly populated area,,98.99971008300781,79.02812194824219
EU-SILC,ITA,Italy,2011,poorest by sex,poorest female,100,100,69.87443542480469
EU-SILC,ITA,Italy,2011,poorest by sex,poorest male,,93.68231964111328,64.69832611083984
EU-SILC,ITA,Italy,2011,sex,female,100,99.36343383789063,87.648193359375
EU-SILC,ITA,Italy,2011,sex,male,,98.47901153564453,76.53303527832031
EU-SILC,ITA,Italy,2011,total,total,,98.90632629394531,82.01461791992188
EU-SILC,ITA,Italy,2011,wealth,quintile 1,,96.80830383300781,67.53356170654297
EU-SILC,ITA,Italy,2011,wealth,quintile 2,,98.70013427734375,70.83218383789063
EU-SILC,ITA,Italy,2011,wealth,quintile 3,,98.77231597900391,80.88497161865234
EU-SILC,ITA,Italy,2011,wealth,quintile 4,100,99.66693878173828,88.82327270507813
EU-SILC,ITA,Italy,2011,wealth,quintile 5,100,99.58530426025391,91.79285430908203
EU-SILC,ITA,Italy,2013,location,intermediate or densely populated area,,97.81402587890625,84.25632476806641
EU-SILC,ITA,Italy,2013,location,thinly populated area,,98.14102172851563,83.67507171630859
EU-SILC,ITA,Italy,2013,poorest by sex,poorest female,,97.28121185302734,80.76210784912109
EU-SILC,ITA,Italy,2013,poorest by sex,poorest male,,95.16793060302734,50.37263107299805
EU-SILC,ITA,Italy,2013,sex,female,,98.95273590087891,89.29254913330078
EU-SILC,ITA,Italy,2013,sex,male,,96.87640380859375,79.67350769042969
EU-SILC,ITA,Italy,2013,total,total,,97.86598205566406,84.17316436767578
EU-SILC,ITA,Italy,2013,wealth,quintile 1,,96.25096130371094,64.77643585205078
EU-SILC,ITA,Italy,2013,wealth,quintile 2,,98.12667083740234,74.05416107177734
EU-SILC,ITA,Italy,2013,wealth,quintile 3,,97.07142639160156,85.39948272705078
EU-SILC,ITA,Italy,2013,wealth,quintile 4,,98.41615295410156,88.46295166015625
EU-SILC,ITA,Italy,2013,wealth,quintile 5,100,100,96.41033935546875
EU-SILC,ITA,Italy,2015,location,intermediate or densely populated area,100,99.72029113769531,82.26996612548828
EU-SILC,ITA,Italy,2015,location,thinly populated area,100,100,84.28434753417969
EU-SILC,ITA,Italy,2015,poorest by sex,poorest female,,,77.91958618164063
EU-SILC,ITA,Italy,2015,poorest by sex,poorest male,100,100,58.04467010498047
EU-SILC,ITA,Italy,2015,sex,female,100,99.54763793945313,88.32562255859375
EU-SILC,ITA,Italy,2015,sex,male,100,100,77.22293853759766
EU-SILC,ITA,Italy,2015,total,total,100,99.77938842773438,82.64969635009766
EU-SILC,ITA,Italy,2015,wealth,quintile 1,100,100,69.02677917480469
EU-SILC,ITA,Italy,2015,wealth,quintile 2,100,100,74.52052307128906
EU-SILC,ITA,Italy,2015,wealth,quintile 3,100,99.50312042236328,80.72988891601563
EU-SILC,ITA,Italy,2015,wealth,quintile 4,100,99.84080505371094,89.6424560546875
EU-SILC,ITA,Italy,2015,wealth,quintile 5,100,100,91.69420623779297
EU-SILC,ITA,Italy,2017,location,intermediate or densely populated area,100,99.69206237792969,85.70581817626953
EU-SILC,ITA,Italy,2017,location,thinly populated area,100,100,86.25949859619141
EU-SILC,ITA,Italy,2017,poorest by sex,poorest female,100,100,82.58258819580078
EU-SILC,ITA,Italy,2017,poorest by sex,poorest male,100,100,59.05181121826172
EU-SILC,ITA,Italy,2017,sex,female,100,100,86.84629821777344
EU-SILC,ITA,Italy,2017,sex,male,100,99.55301666259766,84.92282867431641
EU-SILC,ITA,Italy,2017,total,total,100,99.76325988769531,85.84313201904297
EU-SILC,ITA,Italy,2017,wealth,quintile 1,100,100,71.69053649902344
EU-SILC,ITA,Italy,2017,wealth,quintile 2,100,99.33328247070313,72.54343414306641
EU-SILC,ITA,Italy,2017,wealth,quintile 3,100,99.67998504638672,85.03569030761719
EU-SILC,ITA,Italy,2017,wealth,quintile 4,100,100,91.30039215087891
EU-SILC,ITA,Italy,2017,wealth,quintile 5,100,100,95.39322662353516
MICS,JAM,Jamaica,2005,location,rural,99.15731048583984,95.11028289794922,72.60588073730469
MICS,JAM,Jamaica,2005,location,urban,98.8739013671875,98.12753295898438,81.32878875732422
MICS,JAM,Jamaica,2005,sex,female,99.39017486572266,97.15458679199219,81.91519165039063
MICS,JAM,Jamaica,2005,sex,male,98.66815185546875,96.58921813964844,75.01363372802734
MICS,JAM,Jamaica,2005,total,total,98.99290466308594,96.87084197998047,78.12126922607422
MICS,JAM,Jamaica,2011,location,rural,99.66979217529297,95.61810302734375,82.21282196044922
MICS,JAM,Jamaica,2011,location,urban,99.19358825683594,97.65457153320313,81.774658203125
MICS,JAM,Jamaica,2011,poorest by sex,poorest female,98.52059173583984,89.50061798095703,58.1566047668457
MICS,JAM,Jamaica,2011,poorest by sex,poorest male,97.89236450195313,91.25227355957031,64.47150421142578
MICS,JAM,Jamaica,2011,sex,female,99.59649658203125,96.53565979003906,83.13222503662109
MICS,JAM,Jamaica,2011,sex,male,99.27981567382813,96.92615509033203,80.82492065429688
MICS,JAM,Jamaica,2011,total,total,99.43502807617188,96.73366546630859,81.97864532470703
MICS,JAM,Jamaica,2011,wealth,quintile 1,98.17692565917969,90.43445587158203,61.61435699462891
MICS,JAM,Jamaica,2011,wealth,quintile 2,99.55035400390625,99.12850189208984,84.49560546875
MICS,JAM,Jamaica,2011,wealth,quintile 3,99.84471893310547,97.30097961425781,80.8175048828125
MICS,JAM,Jamaica,2011,wealth,quintile 4,100,98.10248565673828,91.24027252197266
MICS,JAM,Jamaica,2011,wealth,quintile 5,100,98.32357788085938,92.92911529541016
DHS,JOR,Jordan,2002,location,rural,98.55899047851563,87.45023345947266,46.30742263793945
DHS,JOR,Jordan,2002,location,urban,97.99372863769531,86.04193115234375,56.89830017089844
DHS,JOR,Jordan,2002,sex,female,98.07889556884766,87.54064178466797,60.87489318847656
DHS,JOR,Jordan,2002,sex,male,98.17475891113281,85.25784301757813,48.88492584228516
DHS,JOR,Jordan,2002,total,total,98.12671661376953,86.33103179931641,54.70000076293945
DHS,JOR,Jordan,2007,location,rural,97.736328125,89.55243682861328,50.32765197753906
DHS,JOR,Jordan,2007,location,urban,97.49365997314453,88.43606567382813,59.23336029052734
DHS,JOR,Jordan,2007,poorest by sex,poorest female,96.32720947265625,75.61277008056641,37.40007781982422
DHS,JOR,Jordan,2007,poorest by sex,poorest male,95.26210021972656,74.58485412597656,28.9212760925293
DHS,JOR,Jordan,2007,sex,female,98.23209381103516,89.62074279785156,63.87112808227539
DHS,JOR,Jordan,2007,sex,male,96.84468841552734,87.77719879150391,51.85029602050781
DHS,JOR,Jordan,2007,total,total,97.53691864013672,88.64210510253906,57.59156799316406
DHS,JOR,Jordan,2007,wealth,quintile 1,95.82404327392578,75.05366516113281,33.01316070556641
DHS,JOR,Jordan,2007,wealth,quintile 2,95.82787322998047,86.10120391845703,45.77191543579102
DHS,JOR,Jordan,2007,wealth,quintile 3,97.54769134521484,91.72405242919922,55.6709098815918
DHS,JOR,Jordan,2007,wealth,quintile 4,99.70866394042969,92.27182006835938,62.40553283691406
DHS,JOR,Jordan,2007,wealth,quintile 5,98.04367065429688,93.48999786376953,79.3270263671875
DHS,JOR,Jordan,2012,location,rural,98.41205596923828,92.49208068847656,58.43231582641602
DHS,JOR,Jordan,2012,location,urban,97.44876098632813,88.0374755859375,59.00363922119141
DHS,JOR,Jordan,2012,poorest by sex,poorest female,97.27632141113281,82.26150512695313,48.47816848754883
DHS,JOR,Jordan,2012,poorest by sex,poorest male,92.57241821289063,72.71100616455078,26.28527069091797
DHS,JOR,Jordan,2012,sex,female,98.24547576904297,91.62889099121094,67.21007537841797
DHS,JOR,Jordan,2012,sex,male,97.06211090087891,86.09440612792969,51.07414245605469
DHS,JOR,Jordan,2012,total,total,97.61890411376953,88.80702972412109,58.90790176391602
DHS,JOR,Jordan,2012,wealth,quintile 1,94.76864624023438,76.85208129882813,36.17153167724609
DHS,JOR,Jordan,2012,wealth,quintile 2,97.90969848632813,85.0794677734375,43.63658905029297
DHS,JOR,Jordan,2012,wealth,quintile 3,97.8768310546875,89.72811126708984,57.73588943481445
DHS,JOR,Jordan,2012,wealth,quintile 4,99.01805877685547,94.82453155517578,69.9093017578125
DHS,JOR,Jordan,2012,wealth,quintile 5,99.06483459472656,97.50696563720703,79.62942504882813
MICS,KAZ,Kazakhstan,2006,location,rural,99.44706726074219,98.79090118408203,89.37705993652344
MICS,KAZ,Kazakhstan,2006,location,urban,99.50173187255859,99.29075622558594,93.22077941894531
MICS,KAZ,Kazakhstan,2006,poorest by sex,poorest female,99.69786071777344,98.84919738769531,85.68718719482422
MICS,KAZ,Kazakhstan,2006,poorest by sex,poorest male,99.3468017578125,99.32086181640625,88.63121032714844
MICS,KAZ,Kazakhstan,2006,sex,female,99.64382934570313,99.204833984375,93.02980041503906
MICS,KAZ,Kazakhstan,2006,sex,male,99.31658935546875,98.97971343994141,90.30294799804688
MICS,KAZ,Kazakhstan,2006,total,total,99.47464752197266,99.08625793457031,91.61791229248047
MICS,KAZ,Kazakhstan,2006,wealth,quintile 1,99.51162719726563,99.10318756103516,87.18598175048828
MICS,KAZ,Kazakhstan,2006,wealth,quintile 2,99.20059204101563,98.65706634521484,88.23639678955078
MICS,KAZ,Kazakhstan,2006,wealth,quintile 3,99.48434448242188,98.75670623779297,92.15997314453125
MICS,KAZ,Kazakhstan,2006,wealth,quintile 4,99.89119720458984,99.19129180908203,94.83074188232422
MICS,KAZ,Kazakhstan,2006,wealth,quintile 5,99.38944244384766,99.57994842529297,95.47779846191406
MICS,KAZ,Kazakhstan,2010,location,rural,99.79414367675781,99.05316162109375,88.75897216796875
MICS,KAZ,Kazakhstan,2010,location,urban,99.76861572265625,99.12310028076172,92.91300201416016
MICS,KAZ,Kazakhstan,2010,poorest by sex,poorest female,100,99.12984466552734,86.39803314208984
MICS,KAZ,Kazakhstan,2010,poorest by sex,poorest male,98.75384521484375,97.53462219238281,84.56720733642578
MICS,KAZ,Kazakhstan,2010,sex,female,99.93988037109375,99.67009735107422,93.03350830078125
MICS,KAZ,Kazakhstan,2010,sex,male,99.63481140136719,98.56139373779297,89.44699096679688
MICS,KAZ,Kazakhstan,2010,total,total,99.78236389160156,99.09510803222656,91.17261505126953
MICS,KAZ,Kazakhstan,2010,wealth,quintile 1,99.35877990722656,98.2474365234375,85.37793731689453
MICS,KAZ,Kazakhstan,2010,wealth,quintile 2,100,98.44874572753906,87.89066314697266
MICS,KAZ,Kazakhstan,2010,wealth,quintile 3,99.84548950195313,99.19573974609375,92.01615142822266
MICS,KAZ,Kazakhstan,2010,wealth,quintile 4,99.88192749023438,99.59043884277344,94.41453552246094
MICS,KAZ,Kazakhstan,2010,wealth,quintile 5,100,99.85966491699219,95.14201354980469
MICS,KAZ,Kazakhstan,2015,location,rural,99.89251708984375,99.68905639648438,91.80823516845703
MICS,KAZ,Kazakhstan,2015,location,urban,99.85565185546875,99.79020690917969,95.39891052246094
MICS,KAZ,Kazakhstan,2015,poorest by sex,poorest female,100,98.84271240234375,88.59764099121094
MICS,KAZ,Kazakhstan,2015,poorest by sex,poorest male,100,99.68098449707031,87.65292358398438
MICS,KAZ,Kazakhstan,2015,sex,female,99.94190216064453,99.65883636474609,94.84832000732422
MICS,KAZ,Kazakhstan,2015,sex,male,99.81487274169922,99.82675170898438,92.86859130859375
MICS,KAZ,Kazakhstan,2015,total,total,99.87546539306641,99.74896240234375,93.7945556640625
MICS,KAZ,Kazakhstan,2015,wealth,quintile 1,100,99.33318328857422,88.05778503417969
MICS,KAZ,Kazakhstan,2015,wealth,quintile 2,99.85810852050781,99.86948394775391,92.16696166992188
MICS,KAZ,Kazakhstan,2015,wealth,quintile 3,99.86740112304688,99.91343688964844,94.89015960693359
MICS,KAZ,Kazakhstan,2015,wealth,quintile 4,100,99.61830139160156,94.78092193603516
MICS,KAZ,Kazakhstan,2015,wealth,quintile 5,99.62155151367188,99.91590118408203,98.22024536132813
MICS,KEN,Kenya,2000,location,rural,59.14389419555664,36.97431945800781,18.88015365600586
MICS,KEN,Kenya,2000,location,urban,82.25347137451172,70.79290771484375,38.74066162109375
MICS,KEN,Kenya,2000,poorest by sex,poorest female,41.37537002563477,21.65815544128418,6.304091930389404
MICS,KEN,Kenya,2000,poorest by sex,poorest male,39.89353561401367,23.30423164367676,7.026415348052979
MICS,KEN,Kenya,2000,sex,female,67.32448577880859,47.7973518371582,23.15718460083008
MICS,KEN,Kenya,2000,sex,male,58.68853759765625,40.30930709838867,27.25885009765625
MICS,KEN,Kenya,2000,total,total,63.10976028442383,44.41154861450195,24.65541648864746
MICS,KEN,Kenya,2000,wealth,quintile 1,40.61251831054688,22.45966339111328,6.621978282928467
MICS,KEN,Kenya,2000,wealth,quintile 2,57.34951019287109,35.15681076049805,14.55631446838379
MICS,KEN,Kenya,2000,wealth,quintile 3,66.49880218505859,38.64426422119141,17.6152458190918
MICS,KEN,Kenya,2000,wealth,quintile 4,77.35837554931641,56.13059997558594,31.05548095703125
MICS,KEN,Kenya,2000,wealth,quintile 5,80.92573547363281,72.42223358154297,49.62423324584961
DHS,KEN,Kenya,2003,location,rural,52.38508605957031,32.05385971069336,18.22245788574219
DHS,KEN,Kenya,2003,location,urban,71.18418884277344,62.12914657592773,40.20634460449219
DHS,KEN,Kenya,2003,poorest by sex,poorest female,32.08315277099609,12.45120811462402,1.879387736320496
DHS,KEN,Kenya,2003,poorest by sex,poorest male,26.39593696594238,12.56489753723145,11.22455787658691
DHS,KEN,Kenya,2003,sex,female,58.60131454467773,40.6005973815918,22.97299194335938
DHS,KEN,Kenya,2003,sex,male,52.15145492553711,34.53987884521484,26.57299995422363
DHS,KEN,Kenya,2003,total,total,55.18279266357422,37.53115081787109,24.70011329650879
DHS,KEN,Kenya,2003,wealth,quintile 1,28.94830131530762,12.51046180725098,6.516895294189453
DHS,KEN,Kenya,2003,wealth,quintile 2,49.72520446777344,29.32551574707031,11.00714778900147
DHS,KEN,Kenya,2003,wealth,quintile 3,58.19841766357422,32.80983734130859,14.69552516937256
DHS,KEN,Kenya,2003,wealth,quintile 4,68.07381439208984,46.98766326904297,27.5447883605957
DHS,KEN,Kenya,2003,wealth,quintile 5,78.37828063964844,67.56985473632813,43.66516876220703
DHS,KEN,Kenya,2009,location,rural,76.89918518066406,57.68194198608398,22.8005313873291
DHS,KEN,Kenya,2009,location,urban,87.12310028076172,76.587646484375,52.76975631713867
DHS,KEN,Kenya,2009,poorest by sex,poorest female,55.29663467407227,32.49380493164063,2.647256374359131
DHS,KEN,Kenya,2009,poorest by sex,poorest male,59.85287475585938,33.82305908203125,10.94532012939453
DHS,KEN,Kenya,2009,sex,female,81.89836120605469,62.83170700073242,28.47833633422852
DHS,KEN,Kenya,2009,sex,male,74.97364044189453,59.75279998779297,34.0449333190918
DHS,KEN,Kenya,2009,total,total,78.43453979492188,61.24575805664063,31.06575393676758
DHS,KEN,Kenya,2009,wealth,quintile 1,57.62935256958008,33.15288162231445,6.238442897796631
DHS,KEN,Kenya,2009,wealth,quintile 2,75.09470367431641,54.99376678466797,12.70785617828369
DHS,KEN,Kenya,2009,wealth,quintile 3,83.63111877441406,59.513671875,24.11663818359375
DHS,KEN,Kenya,2009,wealth,quintile 4,88.52524566650391,70.47281646728516,37.05538940429688
DHS,KEN,Kenya,2009,wealth,quintile 5,89.82366943359375,84.80656433105469,53.0965461730957
DHS,KEN,Kenya,2014,location,rural,81.12985229492188,64.69672393798828,29.43457984924316
DHS,KEN,Kenya,2014,location,urban,91.94830322265625,82.67728424072266,56.45652389526367
DHS,KEN,Kenya,2014,poorest by sex,poorest female,65.33229064941406,42.65427017211914,6.513753414154053
DHS,KEN,Kenya,2014,poorest by sex,poorest male,61.37722015380859,40.93307495117188,16.60727119445801
DHS,KEN,Kenya,2014,sex,female,86.92873382568359,74.89952850341797,39.06394958496094
DHS,KEN,Kenya,2014,sex,male,81.44463348388672,66.090576171875,46.02231597900391
DHS,KEN,Kenya,2014,total,total,84.14092254638672,70.51126861572266,42.32333755493164
DHS,KEN,Kenya,2014,wealth,quintile 1,63.13888549804688,41.7222785949707,11.17364978790283
DHS,KEN,Kenya,2014,wealth,quintile 2,80.37176513671875,59.4095344543457,21.57345390319824
DHS,KEN,Kenya,2014,wealth,quintile 3,88.47791290283203,73.33309936523438,33.19653701782227
DHS,KEN,Kenya,2014,wealth,quintile 4,93.16160583496094,82.96194458007813,49.6061897277832
DHS,KEN,Kenya,2014,wealth,quintile 5,96.54153442382813,92.15058135986328,70.69932556152344
MICS,KGZ,Kyrgyzstan,2005,location,rural,99.80317687988281,94.68570709228516,76.72166442871094
MICS,KGZ,Kyrgyzstan,2005,location,urban,99.47433471679688,98.00579833984375,83.71718597412109
MICS,KGZ,Kyrgyzstan,2005,poorest by sex,poorest female,100,98.48128509521484,77.49768829345703
MICS,KGZ,Kyrgyzstan,2005,poorest by sex,poorest male,100,93.34900665283203,74.17989349365234
